CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.03.02.02,Outras Contas a Receber,92954.0,N,outras contas receber,5,1.01.03.02,Vinculados a Compromissos de Recompra
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.04,Estoques,515992.0,S,estoques,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.04,Estoques,701612.0,S,estoques,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.04.01,Estoques,515992.0,N,estoques,4,1.01.04,Relações Interfinanceiras
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.04.01,Estoques,701612.0,N,estoques,4,1.01.04,Relações Interfinanceiras
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.05,Ativos Biológicos,0.0,S,ativos biologicos,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.05,Ativos Biológicos,0.0,S,ativos biologicos,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.06,Tributos a Recuperar,996669.0,S,tributos recuperar,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.06,Tributos a Recuperar,1588190.0,S,tributos recuperar,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.06.01,Tributos Correntes a Recuperar,996669.0,S,tributos correntes recuperar,4,1.01.06,Operações de Crédito
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.06.01,Tributos Correntes a Recuperar,1588190.0,S,tributos correntes recuperar,4,1.01.06,Operações de Crédito
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.06.01.01,IRPJ,746825.0,N,irpj,5,1.01.06.01,Setor Público
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.06.01.01,IRPJ,999314.0,N,irpj,5,1.01.06.01,Setor Público
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.06.01.02,CSLL,249844.0,N,csll,5,1.01.06.01,Setor Público
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.06.01.02,CSLL,365642.0,N,csll,5,1.01.06.01,Setor Público
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.06.01.03,Outros,0.0,N,outros,5,1.01.06.01,Setor Público
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.06.01.03,Outros,223234.0,N,outros,5,1.01.06.01,Setor Público
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.07,Despesas Antecipadas,21588.0,S,despesas antecipadas,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.07.01,Despesas Antecipadas,0.0,N,despesas antecipadas,4,1.01.07,Operações de Arrendamento Mercantil
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.07.01,Despesas Antecipadas,21588.0,N,despesas antecipadas,4,1.01.07,Operações de Arrendamento Mercantil
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.08,Outros Ativos Circulantes,0.0,S,outros ativos circulantes,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.08,Outros Ativos Circulantes,368000.0,S,outros ativos circulantes,3,1.01,Ativo Circulante
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,4,1.01.08,Outros Créditos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,4,1.01.08,Outros Créditos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Créditos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,4,1.01.08,Outros Créditos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.01.08.03,Outros,0.0,S,outros,4,1.01.08,Outros Créditos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.01.08.03,Outros,368000.0,S,outros,4,1.01.08,Outros Créditos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02,Ativo Não Circulante,50341453.0,S,ativo circulante,2,1,Ativo Total
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02,Ativo Não Circulante,54257679.0,S,ativo circulante,2,1,Ativo Total
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01,Ativo Realizável a Longo Prazo,1809058.0,S,ativo realizavel longo prazo,3,1.02,Ativo Realizável a Longo Prazo
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01,Ativo Realizável a Longo Prazo,1314879.0,S,ativo realizavel longo prazo,3,1.02,Ativo Realizável a Longo Prazo
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,S,aplicacoes financeiras avaliadas valor justo,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,S,aplicacoes financeiras avaliadas valor justo,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.01.01,Títulos para Negociação,0.0,S,titulos negociacao,5,1.02.01.01,Aplicações no Mercado Aberto
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.01.01,Títulos para Negociação,0.0,S,titulos negociacao,5,1.02.01.01,Aplicações no Mercado Aberto
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.01.02,Títulos Disponíveis para Venda,0.0,S,titulos disponiveis venda,5,1.02.01.01,Aplicações no Mercado Aberto
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.01.02,Títulos Disponíveis para Venda,0.0,S,titulos disponiveis venda,5,1.02.01.01,Aplicações no Mercado Aberto
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,S,aplicacoes financeiras avaliadas custo amortizado,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.02.01,Títulos Mantidos até o Vencimento,0.0,S,titulos mantidos vencimento,5,1.02.01.02,Aplicações em Depósitos Interfinanceiros
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.02.01,Títulos Mantidos até o Vencimento,0.0,S,titulos mantidos vencimento,5,1.02.01.02,Aplicações em Depósitos Interfinanceiros
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.03,Contas a Receber,1000000.0,S,contas receber,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.03,Contas a Receber,500000.0,S,contas receber,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.03.01,Clientes,0.0,S,clientes,5,1.02.01.03,Contas a Receber
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.03.01,Clientes,0.0,S,clientes,5,1.02.01.03,Contas a Receber
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.03.02,Outras Contas a Receber,1000000.0,S,outras contas receber,5,1.02.01.03,Contas a Receber
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.03.02,Outras Contas a Receber,500000.0,S,outras contas receber,5,1.02.01.03,Contas a Receber
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.04,Estoques,0.0,S,estoques,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.04,Estoques,0.0,S,estoques,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.05,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.05,Ativos Biológicos,0.0,S,ativos biologicos,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.06,Tributos Diferidos,768522.0,S,tributos diferidos,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.06,Tributos Diferidos,696345.0,S,tributos diferidos,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,768522.0,S,imposto renda contribuicao social diferidos,5,1.02.01.06,Tributos Diferidos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,696345.0,S,imposto renda contribuicao social diferidos,5,1.02.01.06,Tributos Diferidos
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.07,Despesas Antecipadas,0.0,S,despesas antecipadas,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.08,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.08,Créditos com Partes Relacionadas,0.0,S,creditos partes relacionadas,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.08.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.08.01,Créditos com Coligadas,0.0,S,creditos coligadas,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.08.02,Créditos com Controladas,0.0,S,creditos controladas,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.08.02,Créditos com Controladas,0.0,S,creditos controladas,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.08.03,Créditos com Controladores,0.0,S,creditos controladores,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.08.03,Créditos com Controladores,0.0,S,creditos controladores,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.08.04,Créditos com Outras Partes Relacionadas,0.0,S,creditos outras partes relacionadas,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.08.04,Créditos com Outras Partes Relacionadas,0.0,S,creditos outras partes relacionadas,5,1.02.01.08,Créditos com Partes Relacionadas
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.09,Outros Ativos Não Circulantes,40536.0,S,outros ativos circulantes,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.09,Outros Ativos Não Circulantes,118534.0,S,outros ativos circulantes,4,1.02.01,Aplicações Interfinanceiras de Liquidez
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.09.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,5,1.02.01.09,Outros Ativos Não Circulantes
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.09.01,Ativos Não-Correntes a Venda,0.0,S,ativos correntes venda,5,1.02.01.09,Outros Ativos Não Circulantes
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.09.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,5,1.02.01.09,Outros Ativos Não Circulantes
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.09.02,Ativos de Operações Descontinuadas,0.0,S,ativos operacoes descontinuadas,5,1.02.01.09,Outros Ativos Não Circulantes
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.01.09.03,Depósitos Judiciais,40536.0,N,depositos judiciais,5,1.02.01.09,Outros Ativos Não Circulantes
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.01.09.03,Depósitos Judiciais,118534.0,N,depositos judiciais,5,1.02.01.09,Outros Ativos Não Circulantes
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02,Investimentos,0.0,S,investimentos,3,1.02,Ativo Realizável a Longo Prazo
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02,Investimentos,0.0,S,investimentos,3,1.02,Ativo Realizável a Longo Prazo
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02.01,Participações Societárias,0.0,S,participacoes societarias,4,1.02.02,Títulos e Valores Mobiliários
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02.01,Participações Societárias,0.0,S,participacoes societarias,4,1.02.02,Títulos e Valores Mobiliários
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02.01.01,Participações em Coligadas,0.0,S,participacoes coligadas,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02.01.01,Participações em Coligadas,0.0,S,participacoes coligadas,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02.01.02,Participações em Controladas,0.0,S,participacoes controladas,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02.01.02,Participações em Controladas,0.0,S,participacoes controladas,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02.01.03,Participações em Controladas em Conjunto,0.0,S,participacoes controladas conjunto,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02.01.03,Participações em Controladas em Conjunto,0.0,S,participacoes controladas conjunto,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02.01.04,Outras Participações Societárias,0.0,S,outras participacoes societarias,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02.01.04,Outras Participações Societárias,0.0,S,outras participacoes societarias,5,1.02.02.01,Carteira Própria
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.02.02,Propriedades para Investimento,0.0,S,propriedades investimento,4,1.02.02,Títulos e Valores Mobiliários
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.02.02,Propriedades para Investimento,0.0,S,propriedades investimento,4,1.02.02,Títulos e Valores Mobiliários
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.03,Imobilizado,48515100.0,S,imobilizado,3,1.02,Ativo Realizável a Longo Prazo
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.03,Imobilizado,52886210.0,S,imobilizado,3,1.02,Ativo Realizável a Longo Prazo
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,PENÚLTIMO,2013-12-31,1.02.03.01,Imobilizado em Operação,48515100.0,S,imobilizado operacao,4,1.02.03,Relações Interfinanceiras
00.545.378/0001-70,2014-12-31,1,SERRA AZUL WATER PARK SA,14966,DF Individual - Balanço Patrimonial Ativo,REAL,UNIDADE,ÚLTIMO,2014-12-31,1.02.03.01,Imobilizado em Operação,52886210.0,S,imobilizado operacao,4,1.02.03,Relações Interfinanceiras
